"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"13055","","들내음","3150000","강서구","101","일반음식점","10101","한식","양인석","04","저염실천음식점","2020-12-31","Y","Y","","37.5790224","126.8147349","02-2064-0093","","","서울특별시 강서구 금낭화로24길  29-13","","2022-01-13 10:38:33.0","2022-01-13 10:38:33.0","칼국수","","Y"
"13089","","현명지점 한신IT식당","3160000","구로구","101","일반음식점","10101","한식","이남순","04","저염실천음식점","2020-12-31","Y","Y","","37.4824839","126.8944249","02-2108-8275","","","서울특별시 구로구 디지털로 272(구로동한신IT타워 B101호)","","2022-01-13 10:38:33.0","2022-01-13 10:38:33.0","어묵김치국","","Y"
"13041","","남가네설악추어탕 한모둠순대국","3150000","강서구","101","일반음식점","10119","탕류","김이화","04","저염실천음식점","2020-12-31","Y","Y","","37.5411811","126.8412355","02-2696-6616","","","서울특별시 강서구 강서로  160 1층(화곡본동)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","추어탕","","Y"
"13049","","양푼이동태탕","3150000","강서구","101","일반음식점","10119","탕류","박소영","04","저염실천음식점","2020-12-31","Y","Y","","37.5502468","126.8487454","02-2602-3455","","","서울특별시 강서구 화곡로  292 103호 105호","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","동태탕","","Y"
"13044","","토끼정 마곡점","3150000","강서구","101","일반음식점","10104","일식","김희열","04","저염실천음식점","2020-12-31","Y","Y","","37.560058","126.833043","0507-1371-4901","","","서울특별시 강서구 마곡동로 55(2층 202호 마곡동 가양 1동 마커스빌딩)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","카레나베","","Y"
"13054","","등촌정육식당","3150000","강서구","101","일반음식점","10101","한식","성우창","04","저염실천음식점","2020-12-31","Y","Y","","37.5550515","126.8629204","02-2063-2008","","","서울특별시 강서구 공항대로59길  75","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","차돌된장찌개","","Y"
"13053","","공항칼국수","3150000","강서구","101","일반음식점","10101","한식","서승현","04","저염실천음식점","2020-12-31","Y","Y","","37.5609455","126.8091244","02-2664-9748","","","서울특별시 강서구 공항대로 18-1(공항동 이스카이오피스텔)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","버섯칼국수","","Y"
"13052","","세겹생고기","3150000","강서구","101","일반음식점","10101","한식","배영숙","04","저염실천음식점","2020-12-31","Y","Y","","37.5371682","126.8354025","02-2693-0026","","","서울특별시 강서구 가로공원로 175 1층","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","된장찌개","","Y"
"13051","","어부의딸","3150000","강서구","101","일반음식점","10101","한식","박종하","04","저염실천음식점","2020-12-31","Y","Y","","37.5518714","126.8508707","02-2608-2357","","","서울특별시 강서구 공항대로46길 97","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","백김치","","Y"
"13050","","남다른감자탕","3150000","강서구","101","일반음식점","10101","한식","박종윤","04","저염실천음식점","2020-12-31","Y","Y","","37.5679885","126.8115139","0507-1395-2110","","","서울특별시 강서구 금낭화로 29","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","감자탕","","Y"
"13048","","용추골 미궁순대(화곡점)","3150000","강서구","101","일반음식점","10101","한식","박성남","04","저염실천음식점","2020-12-31","Y","Y","","37.5454073","126.8449497","02-2694-3330","","","서울특별시 강서구 화곡로  228","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","순대국","","Y"
"13047","","현대옥서울강서점","3150000","강서구","101","일반음식점","10101","한식","박민수","04","저염실천음식점","2020-12-31","Y","Y","","37.5545228","126.8520409","02-2602-0069","","","서울특별시 강서구 화곡로 346","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","콩나물국밥","","Y"
"13046","","궁중식당(추어탕)","3150000","강서구","101","일반음식점","10101","한식","민춘자","04","저염실천음식점","2020-12-31","Y","Y","","37.5620458","126.807443","02-2663-7332","","","서울특별시 강서구 개화동로 565(1층 방화동 2동)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","추어탕","","Y"
"13045","","다래목해물손칼국수","3150000","강서구","101","일반음식점","10101","한식","마옥희","04","저염실천음식점","2020-12-31","Y","Y","","37.5514348","126.8357351","02-2661-7845","","","서울특별시 강서구 강서로47가길  27","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","해물칼국수","","Y"
"13043","","꼬기식당","3150000","강서구","101","일반음식점","10101","한식","김태길","04","저염실천음식점","2020-12-31","Y","Y","","37.5723431","126.8153615","02-2666-7754","","","서울특별시 강서구 양천로24길 20 (방화동)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","된장찌개","","Y"
"13042","","삼곱집","3150000","강서구","101","일반음식점","10101","한식","김재형","04","저염실천음식점","2020-12-31","Y","Y","","37.5587043","126.8447331","02-2659-9253","","","서울특별시 강서구 강서로54길 109 1층(등촌동)","","2022-01-13 10:38:32.0","2022-01-13 10:38:32.0","된장찌개","","Y"
"13022","","이설면옥","3080000","강북구","101","일반음식점","10101","한식","이춘근","04","저염실천음식점","2020-12-31","Y","Y","","37.6473061","127.0096891","0507-1475-7370","","","서울특별시 강북구 4.19로 42(12층 수유동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","만두국","","Y"
"13035","","자연과함께한칼국수","3150000","강서구","101","일반음식점","10101","한식","고경희","04","저염실천음식점","2020-12-31","Y","Y","","37.542727","126.8408382","02-2692-7862","","","서울특별시 강서구 강서로34길 18(1층 화곡동 우장산동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","칼국수","","Y"
"13033","","양천골용대리황태세상","3150000","강서구","101","일반음식점","10101","한식","강광자","04","저염실천음식점","2020-12-31","Y","Y","","37.5584004","126.834891","02-2664-0113","","","서울특별시 강서구 공항대로 248(2층 207208호 마곡동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","황태해장국","","Y"
"13021","","향촌숯불구이전문점","3080000","강북구","101","일반음식점","10101","한식","이종환","04","저염실천음식점","2020-12-31","Y","Y","","37.6241353","127.0373431","02-989-3392","","","서울특별시 강북구 오현로 131","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","갈비탕","","Y"
"13020","","베틀","3080000","강북구","101","일반음식점","10101","한식","이종숙","04","저염실천음식점","2020-12-31","Y","Y","","37.6381706","127.0271233","02-991-4414","","","서울특별시 강북구 한천로131길  27","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","해물탕","","Y"
"13040","","대박감자탕","3150000","강서구","101","일반음식점","10101","한식","김은회","04","저염실천음식점","2020-12-31","Y","Y","","37.5323121","126.8613197","02-2642-0555","","","서울특별시 강서구 곰달래로 255(화곡동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","감자탕","","Y"
"13039","","한상차림","3150000","강서구","101","일반음식점","10101","한식","김영희","04","저염실천음식점","2020-12-31","Y","Y","","37.5744142","126.8107552","02-2663-8334","","","서울특별시 강서구 양천로13길 25 1층(방화1동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","된장찌개","","Y"
"13037","","주식회사 한우1번지","3150000","강서구","101","일반음식점","10101","한식","김만리","04","저염실천음식점","2020-12-31","Y","Y","","37.5598584","126.8568486","02-2668-0001","","","서울특별시 강서구 양천로 516","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","갈비탕","","Y"
"13038","","설악추어탕","3150000","강서구","101","일반음식점","10119","탕류","김순애","04","저염실천음식점","2020-12-31","Y","Y","","37.5748806","126.8114383","02-2666-6776","","","서울특별시 강서구 금낭화로 105 1층","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","추어탕","","Y"
"13028","","대가원","3080000","강북구","101","일반음식점","10101","한식","조영애","04","저염실천음식점","2020-12-31","Y","Y","","37.6417373","127.0247766","02-999-0444","","","서울특별시 강북구 한천로 1064","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","된장국","","Y"
"13027","","윤가네 오리구이 전문점","3080000","강북구","101","일반음식점","10101","한식","조대현","04","저염실천음식점","2020-12-31","Y","Y","","37.6440717","127.0281455","02-3492-0011","","","서울특별시 강북구 한천로144길 79(수유동)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","오리탕","","Y"
"13024","","흥수식당","3080000","강북구","101","일반음식점","10101","한식","정춘순","04","저염실천음식점","2020-12-31","Y","Y","","37.6429289","127.0272312","02-905-7634","","","서울특별시 강북구 도봉로99길 41-12","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","된장국","","Y"
"13036","","장위동유성집","3150000","강서구","101","일반음식점","10101","한식","권근영","04","저염실천음식점","2020-12-31","Y","Y","","37.5604055","126.8290082","02-3661-9807","","","서울특별시 강서구 마곡중앙6로 16 201호","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","국수","","Y"
"13034","","예담골남원추어탕","3150000","강서구","101","일반음식점","10119","탕류","강동옥","04","저염실천음식점","2020-12-31","Y","Y","","37.5319079","126.8614503","02-2646-8002","","","서울특별시 강서구 곰달래로 256(1층 화곡동 4동 노엘빌딩)","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","추어탕","","Y"
"13030","","안성손칼국수","3080000","강북구","101","일반음식점","10101","한식","최웅식","04","저염실천음식점","2020-12-31","Y","Y","","37.63863948226024","127.02255245462332","02-908-7981","","","서울식 강북구 노해로 31","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","칼국수","","Y"
"13031","","시골쌈밥","3080000","강북구","101","일반음식점","10101","한식","허정오","04","저염실천음식점","2020-12-31","Y","Y","","37.634907","127.0203679","02-908-1264","","","서울특별시 강북구 덕릉로19길  8","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","된장찌개","","Y"
"13032","","궁전기사식당","3080000","강북구","101","일반음식점","10101","한식","홍민숙","04","저염실천음식점","2020-12-31","Y","Y","","37.6472449","127.0163757","02-907-8178","","","서울특별시 강북구 한천로  1159","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","순두부찌개","","Y"
"13025","","원할머니보쌈수유역점","3080000","강북구","101","일반음식점","10101","한식","정현아","04","저염실천음식점","2020-12-31","Y","Y","","37.6411135","127.0256119","02-994-2340","","","서울특별시 강북구 한천로 1054","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","콩나물국","","Y"
"13029","","한옥숯불갈비","3080000","강북구","101","일반음식점","10101","한식","최기범","04","저염실천음식점","2020-12-31","Y","Y","","37.6121352","127.0353458","02-988-6556","","","서울특별시 강북구 월계로 53-3","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","된장찌개","","Y"
"13026","","짐포리","3080000","강북구","101","일반음식점","10101","한식","정희호","04","저염실천음식점","2020-12-31","Y","Y","","37.6316293","127.0249653","02-984-4733","","","서울특별시 강북구 도봉로68길 11-11","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","메기매운탕","","Y"
"13023","","본가","3080000","강북구","101","일반음식점","10101","한식","임옥초","04","저염실천음식점","2020-12-31","Y","Y","","37.6407508","127.0177304","02-908-5050","","","서울특별시 강북구 삼각산로 122","","2022-01-13 10:38:30.0","2022-01-13 10:38:30.0","보신탕(영양탕/개고기국밥)","","Y"
"13014","","파주감자탕","3080000","강북구","101","일반음식점","10101","한식","윤지현","04","저염실천음식점","2020-12-31","Y","Y","","37.6125382","127.0306401","02-989-1561","","","서울특별시 강북구 도봉로6길 8(미아동)","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","뼈해장국","","Y"
"12988","","본가아구찜","3080000","강북구","101","일반음식점","10101","한식","강정희","04","저염실천음식점","2020-12-31","Y","Y","","37.6306648","127.0238223","02-982-5728","","","서울특별시 강북구 도봉로67길  7","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","아구탕","","Y"
"12990","","여가네해장국","3080000","강북구","101","일반음식점","10101","한식","고준남","04","저염실천음식점","2020-12-31","Y","Y","","37.6370337","127.0258351","02-995-5030","","","서울특별시 강북구 오패산로77길 14","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","청국장찌개","","Y"
"12992","","서울 명품 민물장어","3080000","강북구","101","일반음식점","10101","한식","곽미이","04","저염실천음식점","2020-12-31","Y","Y","","37.6102619","127.032142","02-980-2299","","","서울특별시 강북구 월계로  19","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","장어탕","","Y"
"12993","","지우정","3080000","강북구","101","일반음식점","10101","한식","길강운","04","저염실천음식점","2020-12-31","Y","Y","","37.6408307","127.0186698","02-900-9333","","","서울특별시 강북구 삼각산로 130(수유동)","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","갈비탕","","Y"
"12996","","번동숯불갈비","3080000","강북구","101","일반음식점","10101","한식","김영숙","04","저염실천음식점","2020-12-31","Y","Y","","37.6282529","127.0395445","02-987-7069","","","서울특별시 강북구 오현로32길 4-8","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","갈비탕","","Y"
"12999","","락궁","3080000","강북구","101","일반음식점","10102","중국식","김철진","04","저염실천음식점","2020-12-31","Y","Y","","37.6340665","127.0320713","02-986-6200","","","서울특별시 강북구 덕릉로42길 23","","2022-01-13 10:38:29.0","2022-01-13 10:38:29.0","짬뽕","","Y"
